Unnamed: 0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BAU Transmission Connectivity Coefficient (dimensionless),0.081942549,0.0820043458,0.0821443145,0.0822842832,0.0824242519,0.0825642206,0.0827041893,0.082844158,0.0829841267,0.0831240954,0.0832640641,0.0833258609,0.0833876577,0.0834494545,0.0835112513,0.0835730481,0.0836348449,0.0836966417,0.0837584385,0.0838202353,0.0838820321,0.0839438289,0.0840056256,0.0840674224,0.0841292192,0.084191016,0.0842528128,0.0843146096,0.0843764064,0.0844382032,0.0845
