Unnamed: 0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
transportation sector,0.5085052765,0.5084349787,0.5083646809,0.5082943831,0.5082240853,0.5081537875,0.5081099734,0.5080661594,0.5080223453,0.5079785313,0.5079347172,0.5078903041,0.507845891,0.5078014779,0.5077570648,0.5077126517,0.5076406861,0.5075687204,0.5074967548,0.5074247892,0.5073528236,0.5072418768,0.5071309301,0.5070199833,0.5069090365,0.5067980898,0.5066548484,0.5065116069,0.5063683655,0.506225124,0.5060818826,0.5059386412,0.5057953997,0.5056521583,0.5055089169,0.5053656754,0.505222434,0.5050791925,0.5049359511,0.5047927097,0.5046494682,0.5045062268,0.5043629854,0.5042197439,0.5040765025,0.503933261,0.5037900196,0.5036467782,0.5035035367,0.5033602953,0.5032170539
electricity sector,0.5083995104,0.5083292272,0.5082589441,0.5081886609,0.5081183777,0.5080480945,0.5080042896,0.5079604847,0.5079166797,0.5078728748,0.5078290699,0.507784666,0.5077402621,0.5076958582,0.5076514544,0.5076070505,0.5075350998,0.5074631492,0.5073911985,0.5073192479,0.5072472972,0.5071363735,0.5070254499,0.5069145262,0.5068036025,0.5066926788,0.5065494672,0.5064062555,0.5062630439,0.5061198322,0.5059766206,0.505833409,0.5056901973,0.5055469857,0.505403774,0.5052605624,0.5051173507,0.5049741391,0.5048309275,0.5046877158,0.5045445042,0.5044012925,0.5042580809,0.5041148692,0.5039716576,0.5038284459,0.5036852343,0.5035420227,0.503398811,0.5032555994,0.5031123877
residential buildings sector,0.5105473675,0.5104767874,0.5104062073,0.5103356272,0.5102650471,0.510194467,0.510150477,0.510106487,0.510062497,0.510018507,0.509974517,0.5099299255,0.5098853341,0.5098407426,0.5097961511,0.5097515596,0.509679305,0.5096070504,0.5095347958,0.5094625411,0.5093902865,0.5092788942,0.5091675019,0.5090561096,0.5089447173,0.508833325,0.5086895083,0.5085456916,0.508401875,0.5082580583,0.5081142416,0.5079704249,0.5078266083,0.5076827916,0.5075389749,0.5073951582,0.5072513416,0.5071075249,0.5069637082,0.5068198915,0.5066760748,0.5065322582,0.5063884415,0.5062446248,0.5061008081,0.5059569915,0.5058131748,0.5056693581,0.5055255414,0.5053817248,0.5052379081
commercial buildings sector,0.5105473675,0.5104767874,0.5104062073,0.5103356272,0.5102650471,0.510194467,0.510150477,0.510106487,0.510062497,0.510018507,0.509974517,0.5099299255,0.5098853341,0.5098407426,0.5097961511,0.5097515596,0.509679305,0.5096070504,0.5095347958,0.5094625411,0.5093902865,0.5092788942,0.5091675019,0.5090561096,0.5089447173,0.508833325,0.5086895083,0.5085456916,0.508401875,0.5082580583,0.5081142416,0.5079704249,0.5078266083,0.5076827916,0.5075389749,0.5073951582,0.5072513416,0.5071075249,0.5069637082,0.5068198915,0.5066760748,0.5065322582,0.5063884415,0.5062446248,0.5061008081,0.5059569915,0.5058131748,0.5056693581,0.5055255414,0.5053817248,0.5052379081
industry sector,0.5086862361,0.5086159132,0.5085455904,0.5084752676,0.5084049448,0.508334622,0.5082907923,0.5082469627,0.5082031331,0.5081593034,0.5081154738,0.5080710449,0.5080266159,0.507982187,0.5079377581,0.5078933292,0.507821338,0.5077493467,0.5076773555,0.5076053643,0.507533373,0.5074223868,0.5073114006,0.5072004143,0.5070894281,0.5069784418,0.5068351494,0.506691857,0.5065485646,0.5064052722,0.5062619798,0.5061186874,0.505975395,0.5058321025,0.5056888101,0.5055455177,0.5054022253,0.5052589329,0.5051156405,0.5049723481,0.5048290557,0.5046857633,0.5045424708,0.5043991784,0.504255886,0.5041125936,0.5039693012,0.5038260088,0.5036827164,0.503539424,0.5033961315
district heat and hydrogen sector,0.5083995104,0.5083292272,0.5082589441,0.5081886609,0.5081183777,0.5080480945,0.5080042896,0.5079604847,0.5079166797,0.5078728748,0.5078290699,0.507784666,0.5077402621,0.5076958582,0.5076514544,0.5076070505,0.5075350998,0.5074631492,0.5073911985,0.5073192479,0.5072472972,0.5071363735,0.5070254499,0.5069145262,0.5068036025,0.5066926788,0.5065494672,0.5064062555,0.5062630439,0.5061198322,0.5059766206,0.505833409,0.5056901973,0.5055469857,0.505403774,0.5052605624,0.5051173507,0.5049741391,0.5048309275,0.5046877158,0.5045445042,0.5044012925,0.5042580809,0.5041148692,0.5039716576,0.5038284459,0.5036852343,0.5035420227,0.503398811,0.5032555994,0.5031123877
LULUCF sector,0.5064243835,0.5063543734,0.5062843632,0.5062143531,0.506144343,0.5060743328,0.5060306981,0.5059870633,0.5059434286,0.5058997938,0.5058561591,0.5058119277,0.5057676964,0.505723465,0.5056792336,0.5056350023,0.5055633311,0.50549166,0.5054199889,0.5053483177,0.5052766466,0.5051661539,0.5050556611,0.5049451684,0.5048346757,0.5047241829,0.5045815276,0.5044388724,0.5042962171,0.5041535618,0.5040109066,0.5038682513,0.503725596,0.5035829408,0.5034402855,0.5032976302,0.503154975,0.5030123197,0.5028696644,0.5027270092,0.5025843539,0.5024416986,0.5022990434,0.5021563881,0.5020137328,0.5018710776,0.5017284223,0.501585767,0.5014431117,0.5013004565,0.5011578012
geoengineering sector,0.5086862361,0.5086159132,0.5085455904,0.5084752676,0.5084049448,0.508334622,0.5082907923,0.5082469627,0.5082031331,0.5081593034,0.5081154738,0.5080710449,0.5080266159,0.507982187,0.5079377581,0.5078933292,0.507821338,0.5077493467,0.5076773555,0.5076053643,0.507533373,0.5074223868,0.5073114006,0.5072004143,0.5070894281,0.5069784418,0.5068351494,0.506691857,0.5065485646,0.5064052722,0.5062619798,0.5061186874,0.505975395,0.5058321025,0.5056888101,0.5055455177,0.5054022253,0.5052589329,0.5051156405,0.5049723481,0.5048290557,0.5046857633,0.5045424708,0.5043991784,0.504255886,0.5041125936,0.5039693012,0.5038260088,0.5036827164,0.503539424,0.5033961315
